715071	None	40050056	student	2018-10-05T09:32:02Z	2018-10-05T09:32:02Z	интересно конечно но зачем сбивать с толку господапреподаватели тем что в предыдущем слайде подсказка это не подсказка а отвлекалка от правдынарод пишите все в одну строчку после	0	False	None	None	False	False	False	{'vote': True}	226079	[]	['31-31-715071']	False	None	None	False	False	[]	default	None	None	None	0	2	31-715071	{}
710844	None	59372028	student	2018-10-01T14:19:48Z	2018-10-01T14:19:48Z	я в восторге от того какой я тупой	0	False	None	None	False	False	False	{'vote': True}	38334	[]	['31-31-710844']	False	None	None	False	False	[]	default	None	None	None	0	2	31-710844	{}
710719	None	60703861	student	2018-10-01T12:48:49Z	2018-10-01T12:48:49Z	мой личный капитал я обладаю техникой гельиоширование неплохие достижения в спорте а также у меня хорошая учба	0	False	None	None	False	False	False	{'vote': True}	472595	[]	['31-31-710719']	False	None	None	False	False	[]	default	None	None	None	1	2	31-710719	{}
710268	None	57933079	student	2018-10-01T01:57:09Z	2018-10-01T02:02:00Z	дарова пачаны	2	False	None	None	False	False	False	{'vote': True}	13609	[710269, 710272]	['31-31-710268']	False	None	None	False	False	[]	default	None	None	None	2	2	31-710268	{}
706979	None	60484917	student	2018-09-26T22:33:53Z	2018-09-26T22:33:53Z	днк белок	0	False	None	None	False	False	False	{'vote': True}	15550	[]	['31-31-706979']	False	None	None	False	False	[]	default	None	None	None	0	2	31-706979	{}
706928	None	59654345	student	2018-09-26T20:34:53Z	2018-09-26T20:34:53Z	если ты зашл в комментарии значит тебя интересует ответ	0	False	None	None	False	False	False	{'vote': True}	38329	[]	['31-31-706928']	False	None	None	False	False	[]	default	None	None	None	0	2	31-706928	{}
705561	645015	51205985	student	2018-09-25T14:39:04Z	2018-09-25T14:39:04Z	спасибище	0	False	None	None	False	False	False	{'vote': True}	13603	[]	['31-31-645015']	False	None	None	False	False	[]	default	None	None	None	0	2	31-705561	{}
702892	None	34319182	student	2018-09-22T18:18:22Z	2018-09-22T18:18:22Z	вот такой ответ	0	False	None	None	False	False	False	{'vote': True}	173981	[]	['31-31-702892']	False	None	None	False	False	[]	default	None	None	None	0	5	31-702892	{}
699947	699699	337513	student	2018-09-19T12:30:02Z	2018-09-19T12:30:02Z	здесь не принято публиковать решения удалите его пожалуйста многие слушатели курса хотят пройти его сами если вы хотите похвастаться своим решением то для этого есть специальный раздел  решения	0	False	None	None	False	False	False	{'vote': True}	37999	[]	['31-31-699699']	False	None	None	False	False	[]	default	None	None	None	3	2	31-699947	{}
698244	407362	59406055	student	2018-09-17T13:48:52Z	2018-09-17T13:48:52Z	овца иди детей расти	0	False	None	None	False	False	False	{'vote': True}	176212	[]	['31-31-407362']	False	None	None	False	False	[]	default	None	None	None	0	2	31-698244	{}
698047	44093	326397	student	2018-09-17T09:47:26Z	2018-09-17T09:47:26Z	вообще наверно нужно ориентироваться не только на название курса но и на их создателей вполне логично предположить что институт биоинформатики будет наполнять курс контентом полезным для ученых а поверьте строить графики из данных биоинформатикам надо часто ну и юзать линукс тоже если не нравится задание то почему нельзя его просто пропустить и учить то что нужно и можно перед стартом курса смотреть программу	0	False	None	None	False	False	False	{'vote': True}	13638	[]	['31-31-44093']	False	None	None	False	False	[]	default	None	None	None	1	2	31-698047	{}
697301	None	56482775	student	2018-09-16T10:57:45Z	2018-09-16T10:57:45Z	изи с  раза	0	False	None	None	False	False	False	{'vote': True}	44160	[]	['31-31-697301']	False	None	None	False	False	[]	default	None	None	None	0	2	31-697301	{}
696355	645015	50079214	student	2018-09-14T18:28:15Z	2018-09-14T18:28:15Z	спасибо	0	False	None	None	False	False	False	{'vote': True}	13603	[]	['31-31-645015']	False	None	None	False	False	[]	default	None	None	None	0	2	31-696355	{}
695479	None	56482775	student	2018-09-13T14:43:37Z	2018-09-13T14:43:37Z	легко с  раза	0	False	None	None	False	False	False	{'vote': True}	10566	[]	['31-31-695479']	False	None	None	False	False	[]	default	None	None	None	0	2	31-695479	{}
694600	None	39869920	student	2018-09-12T15:37:06Z	2018-09-12T15:37:06Z	вот обжог сегодня губы когда в микроволновке курочку грел после того как е даже в воде оттуда укусил брызнула соком в    и подумал  это знак надо перечитать стэнли липпмана	0	False	None	None	False	False	False	{'vote': True}	38594	[]	['31-31-694600']	False	None	None	False	False	[]	default	None	39869920	2018-09-12T15:44:08.803Z	0	3	31-694600	{}
693555	None	50446746	student	2018-09-11T15:29:48Z	2018-09-11T15:29:48Z	вот такой вариант заработал	0	False	None	None	False	False	False	{'vote': True}	37990	[]	['31-31-693555']	False	None	None	False	False	[]	default	None	None	None	0	2	31-693555	{}
693281	None	50391063	student	2018-09-11T11:47:10Z	2018-09-11T12:25:09Z	нет корней	1	False	None	None	False	False	False	{'vote': True}	38474	[693313]	['31-31-693281']	False	None	None	False	False	[]	default	None	None	None	0	2	31-693281	{}
692466	692110	32009108	teacher	2018-09-10T14:23:37Z	2018-09-10T14:23:37Z	спасибо за отзыв владимир если вы обратили внимание то курс  бесплатный и он многим помогает в том числе активно применяется на уроках информатикиа с композером детям на уроках намного интереснее работать чем писать код в редакторе да согласен что  прошлый век и необходимо обновить курс но создание таких уроков дело весьма непростое и я не могу делать это бесплатно сразу и быстро дело конечно ваше но я считаю что оценка  ставится когда совсем плохо и ничего нет но этот курс  огромная работа скажите вы сделали хоть один курс один урок прежде чем оценивать другие так субъективно и узко	0	False	None	None	False	False	False	{'vote': True}	182401	[]	['31-31-692110']	False	None	None	False	False	[]	default	None	None	None	7	2	31-692466	{}
692110	None	48117636	student	2018-09-10T08:04:45Z	2018-09-10T14:23:37Z	это прошлый век на данный момент стандарт  это   осуществляет перенос строки	1	False	None	None	False	False	False	{'vote': True}	182401	[692466]	['31-31-692110']	False	None	None	True	False	[]	default	None	48117636	2018-09-10T08:07:12.871Z	3	2	31-692110	{}
691761	198801	18722599	student	2018-09-09T17:48:43Z	2018-09-09T17:48:43Z	выглядит здорово осталось перевести ключевые слова   и  станет доступным для тех кто не знает английского  довольно странно называть дурным тоном использование родного языка вс зависит от назначения кода	0	False	None	None	False	False	False	{'vote': True}	97847	[]	['31-31-198801']	False	None	None	False	False	[]	default	None	18722599	2018-09-09T17:56:56.137Z	1	2	31-691761	{}
690637	None	57733657	student	2018-09-08T08:29:59Z	2018-09-08T08:37:35Z	мой код ис бед	1	False	None	None	False	False	False	{'vote': True}	38331	[690644]	['31-31-690637']	False	None	None	False	False	[]	default	None	None	None	0	2	31-690637	{}
689934	None	57231619	student	2018-09-07T10:12:08Z	2018-09-07T10:12:08Z	ребят эть	0	False	None	None	False	False	False	{'vote': True}	286104	[]	['31-31-689934']	False	None	None	False	False	[]	default	None	None	None	0	3	31-689934	{}
689786	None	33728275	student	2018-09-07T06:30:03Z	2018-09-07T12:38:23Z	это правильный ответ	1	False	None	None	False	False	False	{'vote': True}	47589	[690068]	['31-31-689786']	False	None	None	False	False	[]	default	None	None	None	1	3	31-689786	{}
688841	None	412086	student	2018-09-06T02:30:56Z	2018-09-20T11:32:53Z	хаосэто вполне себе упорядоченное явление не соответствуешь требованиям  отзывают лицензию банк должен знать где он не соответствует требованиям и стремиться устранить такие несоответствия	2	False	None	None	False	False	False	{'vote': True}	397215	[700735, 700736]	['31-31-688841']	False	None	None	False	False	[]	default	None	None	None	0	2	31-688841	{}
688692	687659	52034746	student	2018-09-05T19:24:07Z	2018-09-05T19:24:07Z	отвянь пожалуйста штрих достал уже	0	False	None	None	False	False	False	{'vote': True}	39231	[]	['31-31-687659']	False	None	None	False	False	[]	default	None	None	None	0	2	31-688692	{}
687659	None	52034746	student	2018-09-04T19:59:54Z	2018-09-09T17:07:54Z	ну какие же вы распиздяи два раза я загрузил один и тот же код в первом мне выдало ошибку в  тесте окей решаю подправить ошибка в первом тесте сдвиг строки но я не менял формат вывода ну круто хули копирую код который не прошел у меня  тест и он выдает мне ошибку в  тесте да какого хуя	8	False	None	None	False	False	False	{'vote': True}	39231	[687666, 688471, 688692, 688878, 691575, 691592, 691630, 691704]	['31-31-687659']	False	None	None	False	False	[]	default	None	None	None	0	5	31-687659	{}
687666	687659	52034746	student	2018-09-04T20:06:50Z	2018-09-04T20:06:50Z	две разные ошибки у одного кода ахуеть супер	0	False	None	None	False	False	False	{'vote': True}	39231	[]	['31-31-687659']	False	None	None	False	False	[]	default	None	None	None	1	3	31-687666	{}
686706	None	56850101	student	2018-09-03T21:34:25Z	2018-09-17T17:01:12Z	сложность  по идее работает и для отрицательных	1	False	None	None	False	False	False	{'vote': True}	38317	[698415]	['31-31-686706']	False	None	None	False	False	[]	default	None	None	None	0	2	31-686706	{}
686381	None	55018721	student	2018-09-03T16:14:37Z	2018-09-03T16:14:37Z	ип адреса и соответствующие макадреса	0	False	None	None	False	False	False	{'vote': True}	271507	[]	['31-31-686381']	False	None	None	False	False	[]	default	None	None	None	0	2	31-686381	{}
686373	None	55018721	student	2018-09-03T16:08:47Z	2018-10-12T11:27:09Z	ответ производитель устройства согласно имеющемуся в его распоряжении диапазону	1	False	None	None	False	False	False	{'vote': True}	269471	[723029]	['31-31-686373']	False	None	None	False	False	[]	default	None	None	None	0	4	31-686373	{}
685600	None	52551952	student	2018-09-02T19:37:17Z	2018-09-02T19:37:17Z	базарю так	0	False	None	None	False	False	False	{'vote': True}	314317	[]	['31-31-685600']	False	None	None	False	False	[]	default	None	None	None	0	3	31-685600	{}
684981	100700	55942767	student	2018-09-01T22:43:58Z	2018-09-01T22:43:58Z	мкц мы цыу все мы ввя всмвууыукуяяыуккв мыыяяццуыыч уявыяяяяувяаяык	0	False	None	None	False	False	False	{'vote': True}	2920	[]	['31-31-100700']	False	None	None	False	False	[]	default	None	None	None	0	3	31-684981	{}
684961	None	51258836	student	2018-09-01T21:38:00Z	2018-09-01T21:38:00Z	ответ  ноги у клиента разные	0	False	None	None	False	False	False	{'vote': True}	298959	[]	['31-31-684961']	False	None	None	False	False	[]	default	None	None	None	0	2	31-684961	"{'text': {'en': ""Answer 9 (Client's legs are different)""}}"
682608	None	56850101	student	2018-08-29T17:15:33Z	2018-08-29T19:12:45Z	тесты пройдены вроде работает  где эти гении которые делают со сложностью  а не   как посмотреть их решения	16	False	None	None	False	False	False	{'vote': True}	37998	[682623, 682631, 682637, 682639, 682640, 682643, 682646, 682655, 682695, 682697, 682704, 682705, 682706, 682708, 682709, 682710]	['31-31-682608']	False	None	None	False	False	[]	default	None	56850101	2018-08-29T17:19:19.278Z	0	2	31-682608	{}
682396	None	30781481	student	2018-08-29T12:57:17Z	2018-09-19T14:22:04Z	уважаемые если есть вопросы что именно не понятно  обращайтесь постараюсь обьяснить очень легко	3	False	None	None	False	False	False	{'vote': True}	37988	[682397, 699773, 700040]	['31-31-682396']	False	None	None	False	False	[]	default	None	None	None	0	2	31-682396	{}
681821	476099	37272860	student	2018-08-28T17:41:10Z	2018-08-28T17:41:10Z	убил всего  мин а мне  лет	0	False	None	None	False	False	False	{'vote': True}	38402	[]	['31-31-476099']	False	None	None	False	False	[]	default	None	None	None	1	4	31-681821	{}
681696	None	30451938	student	2018-08-28T15:13:02Z	2018-08-28T15:13:02Z	требование описано в формате   это функциональное требование	0	False	None	None	False	False	False	{'vote': True}	277260	[]	['31-31-681696']	False	None	None	False	False	[]	default	None	None	None	0	2	31-681696	{}
681419	None	56472319	student	2018-08-28T09:57:44Z	2018-08-28T09:57:44Z	краткое описание система програмное специальная	0	False	None	None	False	False	False	{'vote': True}	277244	[]	['31-31-681419']	False	None	None	False	False	[]	default	None	None	None	1	2	31-681419	{}
681226	664830	149226	moderator	2018-08-28T04:17:58Z	2018-08-28T04:17:58Z	это довольно сложно сделать за четыре года уже нашли все что можно	0	False	None	None	False	False	False	{'vote': True}	13550	[]	['31-31-664830']	False	None	None	False	False	[]	default	None	None	None	0	3	31-681226	{}
681229	None	19489507	student	2018-08-28T04:24:34Z	2018-08-28T04:24:34Z	два правильных ответа	0	False	None	None	False	False	False	{'vote': True}	13970	[]	['31-31-681229']	False	None	None	False	False	[]	default	None	None	None	0	2	31-681229	{}
681121	664830	149226	moderator	2018-08-27T21:35:42Z	2018-08-27T21:35:42Z	делать этого я конечно же не буду так как в принципе не могу	0	False	None	None	False	False	False	{'vote': True}	13550	[]	['31-31-664830']	False	None	None	False	False	[]	default	None	None	None	0	2	31-681121	{}
681093	664830	149226	moderator	2018-08-27T21:09:10Z	2018-08-27T21:09:10Z	выберу сказать что выбор за вами	0	False	None	None	False	False	False	{'vote': True}	13550	[]	['31-31-664830']	False	None	None	False	False	[]	default	None	None	None	1	3	31-681093	{}
680997	664830	149226	moderator	2018-08-27T19:26:20Z	2018-08-27T19:26:20Z	то что вы там игнорируете остальные итерации вы сами придумали и вот почему  напишите программу которая выводит слова из текста которые не встречаются в словаре еван там есть нетеван есть нетеван есть неток	0	False	None	None	False	False	False	{'vote': True}	13550	[]	['31-31-664830']	False	None	None	False	False	[]	default	None	None	None	1	3	31-680997	{}
680551	645015	52760692	student	2018-08-27T10:20:25Z	2018-08-27T10:20:25Z	спасибо	0	False	None	None	False	False	False	{'vote': True}	13603	[]	['31-31-645015']	False	None	None	False	False	[]	default	None	None	None	1	2	31-680551	{}
680172	664830	149226	moderator	2018-08-26T19:49:49Z	2018-08-26T19:49:49Z	нет не так если вы говорите еван еван еван при поиске иван то по чему должно получиться одно слово из не найденных вместо трх	0	False	None	None	False	False	False	{'vote': True}	13550	[]	['31-31-664830']	False	None	None	False	False	[]	default	None	None	None	0	2	31-680172	{}
678940	None	48076047	student	2018-08-25T07:36:22Z	2018-09-25T11:42:30Z	автор быдлокодер он не написал что нельзя в начале использовать цифру    начало не может быть цифройон не только ввел человека в заблуждение и не просто ввел ложь  он соврал написав что переменная может начинаться с букв или символов но цифра это тоже символложь пробел  это символ имена переменных чувствительны к регистру  и  это две разных переменных имена переменных должны начинаться с буквы или символов  и имя переменной может состоять из любых цифр и букв латинского алфавита а также символов  и в качестве имени переменной нельзя использовать зарезервированные и ключевые слова	5	False	None	None	False	False	False	{'vote': True}	168596	[682478, 682480, 705124, 705131, 705311]	['31-31-678940']	False	None	None	True	False	[]	default	None	48076047	2018-08-25T07:54:49.064Z	0	2	31-678940	{}
676719	None	56405150	student	2018-08-22T13:32:50Z	2018-10-22T15:27:39Z	не было вовремя оплачено продление регистрации домена	1	False	None	None	False	False	False	{'vote': True}	273249	[734417]	['31-31-676719']	False	None	None	False	False	[]	default	None	None	None	1	3	31-676719	{}
676473	None	35738186	student	2018-08-22T09:09:27Z	2018-08-22T09:09:27Z	спойлер	0	False	None	None	False	False	False	{'vote': True}	38389	[]	['31-31-676473']	False	None	None	False	False	[]	default	None	None	None	0	2	31-676473	{}
675283	None	56695886	student	2018-08-21T02:44:55Z	2018-08-21T02:44:55Z	ответ	0	False	None	None	False	False	False	{'vote': True}	115838	[]	['31-31-675283']	False	None	None	False	False	[]	default	None	None	None	0	2	31-675283	{}
675282	None	56695886	student	2018-08-21T02:43:58Z	2018-08-21T02:43:58Z	ответ	0	False	None	None	False	False	False	{'vote': True}	115840	[]	['31-31-675282']	False	None	None	False	False	[]	default	None	None	None	0	2	31-675282	{}
674964	None	41204396	student	2018-08-20T17:05:27Z	2018-08-20T17:05:27Z	как записать через  несколько слов в векторный словарь	0	False	None	None	False	False	False	{'vote': True}	50385	[]	['31-31-674964']	False	None	None	False	False	[]	default	None	None	None	0	4	31-674964	{}
674966	None	41204396	student	2018-08-20T17:05:34Z	2018-08-20T17:05:34Z	как записать через  несколько слов в векторный словарь	0	False	None	None	False	False	False	{'vote': True}	50385	[]	['31-31-674966']	False	None	None	False	False	[]	default	None	None	None	0	4	31-674966	{}
674967	None	41204396	student	2018-08-20T17:05:40Z	2018-08-20T17:05:40Z	как записать через  несколько слов в векторный словарь	0	False	None	None	False	False	False	{'vote': True}	50385	[]	['31-31-674967']	False	None	None	False	False	[]	default	None	None	None	0	4	31-674967	{}
674968	None	41204396	student	2018-08-20T17:05:46Z	2018-08-20T17:05:46Z	как записать через  несколько слов в векторный словарь	0	False	None	None	False	False	False	{'vote': True}	50385	[]	['31-31-674968']	False	None	None	False	False	[]	default	None	None	None	0	4	31-674968	{}
674969	None	41204396	student	2018-08-20T17:05:52Z	2018-08-20T17:05:52Z	как записать через  несколько слов в векторный словарь	0	False	None	None	False	False	False	{'vote': True}	50385	[]	['31-31-674969']	False	None	None	False	False	[]	default	None	None	None	0	4	31-674969	{}
674970	None	41204396	student	2018-08-20T17:05:57Z	2018-08-20T17:05:57Z	как записать через  несколько слов в векторный словарь	0	False	None	None	False	False	False	{'vote': True}	50385	[]	['31-31-674970']	False	None	None	False	False	[]	default	None	None	None	0	4	31-674970	{}
674971	None	41204396	student	2018-08-20T17:06:13Z	2018-08-20T17:06:13Z	как записать через  несколько слов в векторный словарь	0	False	None	None	False	False	False	{'vote': True}	50385	[]	['31-31-674971']	False	None	None	False	False	[]	default	None	None	None	0	4	31-674971	{}
674972	None	41204396	student	2018-08-20T17:06:20Z	2018-09-04T19:41:05Z	как записать через  несколько слов в векторный словарь	1	False	None	None	False	False	False	{'vote': True}	50385	[687640]	['31-31-674972']	False	None	None	False	False	[]	default	None	None	None	0	4	31-674972	{}
674962	None	41204396	student	2018-08-20T17:04:54Z	2018-08-20T17:04:54Z	как записать через  несколько слов в векторный словарь	0	False	None	None	False	False	False	{'vote': True}	50385	[]	['31-31-674962']	False	None	None	False	False	[]	default	None	None	None	0	4	31-674962	{}
674857	92173	24021297	student	2018-08-20T14:51:00Z	2018-08-20T14:51:00Z	лол какой нах судо	0	False	None	None	False	False	False	{'vote': True}	13369	[]	['31-31-92173']	False	None	None	False	False	[]	default	None	None	None	0	2	31-674857	{}
673563	None	45980459	student	2018-08-19T08:50:21Z	2018-10-24T15:05:07Z	мне только одному уши режит пхп  ничего плохово не имею создателю курса мне вс очень нравистя но пхп это прям мда	3	False	None	None	False	False	False	{'vote': True}	273270	[736899, 736910, 736918]	['31-31-673563']	False	None	None	False	False	[]	default	None	None	None	2	2	31-673563	{}
673489	671102	52034746	student	2018-08-19T07:30:19Z	2018-08-19T07:30:19Z	не хочу быть грубым но эх  это эмоция которая приемлема только показушным клоунам	0	False	None	None	False	False	False	{'vote': True}	38328	[]	['31-31-671102']	False	None	None	False	False	[]	default	None	None	None	1	2	31-673489	{}
673407	224213	52034746	student	2018-08-19T01:47:22Z	2018-08-19T01:47:22Z	а может говна поедите михаил	0	False	None	None	False	False	False	{'vote': True}	38395	[]	['31-31-224213']	False	None	None	False	False	[]	default	None	None	None	12	6	31-673407	{}
672690	None	56230189	student	2018-08-17T18:48:31Z	2018-08-17T18:48:31Z	с этого урока я пожалуй перестану смеяться над учителями от яндекса грешно смеяться над душевнобольными людьми обдолбанными психотропиками и с сережками в ушах реально команде яндекса нужно перестать заниматься не своим делом обучение людей прораммированию явно не конк яндекса тупо перевели бы нормально все книги кнута без ошибок  было бы в тысяцу раз больше пользы а так все эти уроки  потеряное время и ктототам в яндексе получил какой то транш и отрабатывает отожранные деньги	0	False	None	None	False	False	False	{'vote': True}	37977	[]	['31-31-672690']	False	None	None	False	False	[]	default	None	None	None	0	2	31-672690	{}
671707	None	55284818	student	2018-08-16T15:05:01Z	2018-08-16T15:05:01Z	решил не прослушивая лекцию решить эту задачку часа полтора ковырялся из которых более получаса искал одну ошибку	0	False	None	None	False	False	False	{'vote': True}	14691	[]	['31-31-671707']	False	None	None	False	False	[]	default	None	None	None	0	2	31-671707	{}
671589	None	52202045	student	2018-08-16T13:30:02Z	2018-08-16T13:30:02Z	послепослезавтра	0	False	None	None	False	False	False	{'vote': True}	115315	[]	['31-31-671589']	False	None	None	False	False	[]	default	None	None	None	2	2	31-671589	{}
671512	None	56191378	student	2018-08-16T12:29:14Z	2018-08-16T12:29:14Z	приложение диск создать	0	False	None	None	False	False	False	{'vote': True}	380516	[]	['31-31-671512']	False	None	None	False	False	[]	default	None	None	None	1	3	31-671512	{}
670870	None	50360868	student	2018-08-15T17:25:08Z	2018-08-15T17:25:08Z	ответ прикладной транспортный межсетевой канальный	0	False	None	None	False	False	False	{'vote': True}	269427	[]	['31-31-670870']	False	None	None	False	False	[]	default	None	None	None	1	2	31-670870	{}
669480	None	55143519	student	2018-08-14T07:16:54Z	2018-08-14T07:16:54Z	удалось   не удалось	0	False	None	None	False	False	False	{'vote': True}	111309	[]	['31-31-669480']	False	None	None	False	False	[]	default	None	None	None	2	4	31-669480	{}
668941	None	27828611	student	2018-08-13T14:48:01Z	2018-10-04T19:20:07Z	выдает ошибку хотя по примерам все правильно	1	False	None	None	False	False	False	{'vote': True}	221602	[714654]	['31-31-668941']	False	None	None	False	False	[]	default	None	None	None	0	3	31-668941	{}
666678	268004	33142640	student	2018-08-10T19:21:13Z	2018-08-10T19:21:13Z	вот я например нормально разбираюсь в булевой алгебре и на питоне быстро бы оформил но у меня проблемы с синтаксисом на яве и что теперь а тут явно напрашиваются условные операторы	0	False	None	None	False	False	False	{'vote': True}	47519	[]	['31-31-268004']	False	None	None	False	False	[]	default	None	None	None	0	2	31-666678	{}
666377	666009	23966960	moderator	2018-08-10T13:20:04Z	2018-08-10T13:20:04Z	читалслышал оба варианта если у вас имеется знакомый лингвист  можете его удивить данным вопросом  уверен процентов так на   с ходу не ответит	0	False	None	None	False	False	False	{'vote': True}	97851	[]	['31-31-666009']	False	None	None	False	False	[]	default	None	None	None	0	2	31-666377	{}
666153	None	20079145	student	2018-08-10T09:56:24Z	2018-08-10T09:56:24Z	разделить пополам и вычесть друг из друга	0	False	None	None	False	False	False	{'vote': True}	221604	[]	['31-31-666153']	False	None	None	False	False	[]	default	None	None	None	1	2	31-666153	{}
665971	None	55749078	student	2018-08-10T06:58:32Z	2018-08-10T06:58:32Z	данный курс об основах языка создателем языка  является бьрн страуструп	0	False	None	None	False	False	False	{'vote': True}	2825	[]	['31-31-665971']	False	None	None	False	False	[]	default	None	None	None	1	2	31-665971	{}
665820	642993	381568	student	2018-08-09T21:56:18Z	2018-08-09T21:56:18Z	пробелы  это благо                         кому интересно  можете сверить с результатом из книгиподбельский вв фомин сс программирование на языке си с     пример был скорее про  ранг операций как видите даже  и  в этом похожи	0	False	None	None	False	False	False	{'vote': True}	188795	[]	['31-31-642993']	False	None	None	False	False	[]	default	None	None	None	0	3	31-665820	{}
664362	None	52031547	student	2018-08-08T11:54:30Z	2018-08-08T11:54:30Z	самое время про  и  упомянуть с ними уже работать над заданиями пришлось а он только потом уже про них рассказывает	0	False	None	None	False	False	False	{'vote': True}	47238	[]	['31-31-664362']	False	None	None	False	False	[]	default	None	None	None	0	2	31-664362	{}
664045	None	36762862	student	2018-08-08T05:25:10Z	2018-08-08T05:25:10Z	а зачем двумерный массив  с одномерным меньше кода	0	False	None	None	False	False	False	{'vote': True}	39227	[]	['31-31-664045']	False	None	None	False	False	[]	default	None	None	None	1	3	31-664045	{}
664045	None	36762862	student	2018-08-08T05:25:10Z	2018-08-08T05:25:10Z	а зачем двумерный массив  с одномерным меньше кода	0	False	None	None	False	False	False	{'vote': True}	39227	[]	['31-31-664045']	False	None	None	False	False	[]	default	None	None	None	1	3	31-664045	{}
663911	None	55518431	student	2018-08-07T19:56:23Z	2018-08-07T19:56:23Z	о т в е твсе зависит от ваших	0	False	None	None	False	False	False	{'vote': True}	266275	[]	['31-31-663911']	False	None	None	False	False	[]	default	None	None	None	0	2	31-663911	{}
663884	None	55518431	student	2018-08-07T19:30:32Z	2018-08-07T19:30:32Z	технологиипокупалиблагодарии	0	False	None	None	False	False	False	{'vote': True}	265320	[]	['31-31-663884']	False	None	None	False	False	[]	default	None	None	None	0	2	31-663884	{}
661955	None	53444458	student	2018-08-05T16:24:51Z	2018-08-05T16:24:51Z	лектор какой же ты уеблан пусть тебе икается трое суток за такой опросник долбоеба кусок	0	False	None	None	False	False	False	{'vote': True}	40659	[]	['31-31-661955']	False	None	None	False	False	[]	default	None	None	None	0	2	31-661955	{}
661550	None	53010090	student	2018-08-05T08:55:36Z	2018-08-05T08:55:36Z	сначала для удобства переводим рубли в копейки а при выводе  в нужные величины	0	False	None	None	False	False	False	{'vote': True}	37995	[]	['31-31-661550']	False	None	None	False	False	[]	default	None	None	None	0	2	31-661550	{}
661530	None	55210485	student	2018-08-05T08:24:09Z	2018-08-05T08:24:09Z	стоило бы назвать этот курс  для детей	0	False	None	None	False	False	False	{'vote': True}	12094	[]	['31-31-661530']	False	None	None	False	False	[]	default	None	None	None	0	2	31-661530	{}
661408	653315	52946214	student	2018-08-05T00:59:14Z	2018-08-05T00:59:14Z	не делай так больше коментарии пишуться к сложным и неочевидным частям функционала а коментарии к  это уже изврачение	0	False	None	None	False	False	False	{'vote': True}	14703	[]	['31-31-653315']	False	None	None	False	False	[]	default	None	None	None	0	7	31-661408	{}
